,SSB_Include,CSB_Include,Material,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length,Sim 1 Dropout X Disp.,Sim 1 Dropout Y Disp.,Sim 1 Bottom Bracket X Disp.,Sim 1 Bottom Bracket Y Disp.,Sim 2 Bottom Bracket Z Disp.,Sim 3 Bottom Bracket Y Disp.,Sim 3 Bottom Bracket X Rot.,Sim 1 Safety Factor,Sim 3 Safety Factor,Model Mass,batch
4018,1,1,Steel,0.406,0.08,0.5656,0.22,75.50002376309689,0.039,0.0286,0.055999999999999994,0.0365,0.02335,0.01175,0.0318,0.015,0.0536,0.0474,0.0342,71.5,0.1351,0.5774,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.0018859999999999999,0.001397,0.002318,0.00077942,0.0031969999999999998,0.001557,0.0031969999999999998,0.646572,0.011640000000000001,-0.02288,0.014469999999999998,-0.011340000000000001,0.001131,-0.003993,0.00304285714285715,0.4719,0.7089,4.9,2_6
4019,1,1,Steel,0.435,0.07,0.5621,0.05,72.99997971982306,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0487,0.0477,0.0319,72.0,0.1399,0.5877,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.001332,0.002785,0.00103,0.0037090000000000005,0.001972,0.0022960000000000003,0.00134,0.691812,0.027239999999999997,-0.05832999999999999,0.0324,-0.031869999999999996,0.001144,-0.011425000000000001,0.0029285714285714206,0.236,0.6581,4.63,2_6
4020,1,0,Aluminum,0.45,0.06,0.5621,0.053,73.5,0.04,0.0286,0.057999999999999996,0.05,0.035,0.013,0.034,0.015,0.0626,0.054,0.0385,70.5,0.125,0.594,0.068,0.13,0.016,0.01775912247474788,0.33,0.35,0.009,0.0020440000000000002,0.001015,0.004645000000000001,0.00078085,0.008039,0.001419,0.00373,0.708279,0.020309999999999998,-0.04264,0.02409,-0.021730000000000003,0.001678,-0.007597999999999999,0.0032714285714285653,0.3885,0.8553,2.94,3_5
4021,0,0,Titanium,0.395,0.058,0.563,0.05,73.49999998763374,0.05,0.0286,0.05,0.035,0.01,0.01,0.035,0.03,0.0485,0.0401,0.0389,73.0,0.1625,0.5881,0.0865,0.12,0.015848936170212168,0.01775912247474788,0.33,0.35,0.0125,0.000795,0.000685,0.002732,0.00087299,0.0010019999999999999,0.00091215,0.00052626,0.658925,0.057170000000000006,-0.1199,0.07082999999999999,-0.06601,0.01942,-0.02413,0.038142857142857145,0.4234,0.7721,1.33,1_19
4022,0,0,Titanium,0.395,0.058,0.563,0.05,73.49999998763374,0.05,0.0286,0.05,0.035,0.01,0.01,0.035,0.03,0.0485,0.0401,0.0389,73.0,0.1625,0.5881,0.0865,0.12,0.015848936170212168,0.01775912247474788,0.33,0.35,0.0125,0.003836,0.003228,0.00984,0.0067269999999999995,0.0005813,0.00063835,0.0045590000000000006,0.658925,0.01878,-0.03949,0.02298,-0.021759999999999998,0.004729,-0.007876,0.008028571428571421,0.7958,2.1630000000000003,3.93,1_19
4023,1,1,Steel,0.405,0.073,0.5353,0.055,74.0000202554444,0.04,0.0286,0.040999999999999995,0.0365,0.026,0.013,0.0318,0.015,0.0476,0.0383,0.0354,72.5,0.1198,0.505,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.002373,0.001537,0.003918,0.0007362,0.001285,0.0012779999999999998,0.001256,0.636099,0.01637,-0.03265,0.01998,-0.01685,0.00119,-0.0059175,0.0032500000000000038,0.3762,1.021,4.25,2_6
4024,1,1,Titanium,0.415,0.07,0.6082,0.055,72.99997971982306,0.04,0.0286,0.040999999999999995,0.044000000000000004,0.02335,0.013,0.0318,0.015,0.0499,0.048,0.0354,73.0,0.1851,0.57,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.003761,0.0056240000000000005,0.002963,0.00055513,0.003811,0.0075569999999999995,0.002074,0.6553,0.018619999999999998,-0.03483,0.02245,-0.01898,0.001422,-0.0068605,0.0038357142857142926,0.7541,1.6019999999999999,4.99,3_2
4025,1,1,Steel,0.418,0.065,0.5656,0.045,72.99997971982306,0.04,0.0286,0.036000000000000004,0.0365,0.02335,0.013,0.0286,0.015,0.043,0.0459,0.0297,73.0,0.1462,0.5859,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.006615,0.001322,0.0020559999999999997,0.0036,0.0020800000000000003,0.007318000000000001,0.007275,0.638937,0.008289,-0.01611,0.009829000000000001,-0.008402,0.0007503999999999999,-0.002942,0.0017285714285714255,0.5067,1.431,8.73,2_6
4027,0,0,Steel,0.44,0.04,0.5656,0.2,74.0000202554444,0.04,0.02765,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.075,0.075,0.04,64.5,0.1544,0.375,0.068,0.148,0.015848936170212168,0.01775912247474788,0.33,0.35,0.009,0.007896,0.004118,0.007657,0.005151,0.004253,0.00212,0.006712999999999999,0.716383,-0.002937,0.008126999999999999,-0.0033450000000000003,0.0038380000000000003,0.0006608,-0.004405,0.001842857142857152,0.5944,1.146,9.44,1_19
4028,1,1,Steel,0.44,0.07,0.5656,0.2,75.00000349528622,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0408,0.0515,0.0296,64.0,0.124,0.4265,0.068,0.142,0.016,0.018,0.33,0.35,0.009,0.004035,0.004347,0.001034,0.001259,0.003235,0.005575,0.002026,0.720242,0.02352,-0.05036,0.028089999999999997,-0.027819999999999998,0.001034,-0.01022,0.0025714285714285657,0.2513,0.6261,6.43,2_6
4029,1,1,Steel,0.484,0.035,0.5656,0.02245,68.99998946467623,0.0467,0.0286,0.032,0.0365,0.0176,0.011,0.02875,0.015,0.0348,0.0157,0.0263,72.0,0.132,0.5507,0.07,0.11435,0.016,0.018,0.33,0.385,0.009,0.0012519999999999999,0.001119,0.000512,0.001449,0.006529000000000001,0.000512,0.00256,0.633668,-0.007159,0.014709999999999999,-0.007520999999999999,0.007573999999999999,0.002322,-0.006668,0.004957142857142858,0.7693,0.8108,3.28,2_6
4030,1,1,Titanium,0.41,0.066,0.5506,0.045,74.0000202554444,0.04,0.0286,0.045,0.036000000000000004,0.02335,0.013,0.0318,0.015,0.0506,0.0503,0.0311,73.5,0.1317,0.5186,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.002271,0.002202,0.003092,0.00218,0.001546,0.0028239999999999997,0.001779,0.644679,0.02851,-0.055279999999999996,0.033889999999999997,-0.028839999999999998,0.0019649999999999997,-0.0101205,0.004849999999999992,0.6848,1.9609999999999999,2.92,3_2
4031,1,1,Steel,0.4153,0.0345,0.5760000000000001,0.03,73.0,0.04,0.0286,0.0413,0.0365,0.02335,0.013,0.035,0.015,0.0532,0.0707,0.0421,70.0,0.0989,0.3207,0.07,0.135,0.016,0.018,0.33,0.35,0.009,0.002287,0.00992,0.0040880000000000005,0.008837000000000001,0.00053676,0.00256,0.001353,0.620151,-0.004942,0.007620999999999999,-0.005289,0.0032549999999999996,0.0007506,-0.002227,0.0017142857142857125,1.1179999999999999,1.53,6.38,2_7
4032,0,0,Aluminum,0.41,0.07200000000000001,0.61,0.06,75.0,0.04,0.0286,0.046,0.0365,0.026,0.014,0.028,0.015,0.0452,0.0323,0.0326,73.5,0.2021,0.5553,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.35,0.009,0.0038,0.008556999999999999,0.00295,0.00098352,0.006006,0.001853,0.00050257,0.673979,0.07442,-0.1467,0.08791,-0.08739,0.002768,-0.033310000000000006,0.008571428571428568,0.1487,0.303,2.51,3_5
4033,1,1,Steel,0.4,0.07,0.5656,0.19,76.0,0.04,0.0275,0.055999999999999994,0.0365,0.02335,0.013,0.0318,0.015,0.0537,0.1,0.0329,74.0,0.1382,0.5677,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.00742,0.0016589999999999999,0.001511,0.001511,0.00051484,0.008741,0.004592000000000001,0.664405,0.01084,-0.02109,0.013040000000000001,-0.011179999999999999,0.0008301000000000001,-0.0039975,0.002007142857142857,0.4385,1.218,8.07,2_7
4034,1,1,Steel,0.415,0.066,0.5656,0.045,72.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0482,0.0478,0.0315,72.0,0.1342,0.54,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.000508,0.0006129999999999999,0.006996,0.00054328,0.0010869999999999999,0.0028309999999999997,0.006314999999999999,0.651472,0.007899,-0.015269999999999999,0.00951,-0.007773,0.001343,-0.0025675,0.004635714285714287,0.5585,0.6632,6.99,2_7
4035,1,1,Aluminum,0.465,0.085,0.6082,0.07,73.3,0.04,0.0313,0.045,0.04703,0.02335,0.013,0.0318,0.015,0.0557,0.0663,0.0285,71.3,0.1486,0.51,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.000593,0.003941,0.000991,0.007086,0.0039759999999999995,0.004602,0.00076363,0.705968,0.061520000000000005,-0.1207,0.07328,-0.06373,0.0033060000000000003,-0.02213,0.007142857142857149,0.166,0.478,2.02,3_5
4036,1,1,Aluminum,0.465,0.085,0.6082,0.07,73.0,0.04,0.0313,0.045,0.04703,0.02335,0.013,0.0318,0.015,0.0557,0.0663,0.0285,71.3,0.1654,0.53,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.0020800000000000003,0.0018149999999999998,0.001596,0.0016359999999999999,0.001289,0.001075,0.006872,0.713993,0.01735,-0.0363,0.02134,-0.01944,0.001956,-0.007009,0.003585714285714278,0.4445,0.9447,2.7,3_5
4037,1,1,Steel,0.415,0.066,0.5656,0.045,72.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0489,0.0478,0.0314,72.0,0.1044,0.51,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.002121,0.001051,0.000533,0.004085,0.008439,0.004592000000000001,0.00068178,0.643307,0.03967,-0.06807,0.0464,-0.03257,0.001971,-0.01073,0.0038571428571428606,0.1648,0.5044,4.55,2_7
4038,1,1,Steel,0.415,0.066,0.5656,0.045,72.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0482,0.0478,0.0315,72.0,0.1342,0.54,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.0010609999999999999,0.009507999999999999,0.006615,0.00076923,0.004278,0.008994,0.001391,0.651472,0.01341,-0.02543,0.01596,-0.01316,0.0008942,-0.004614,0.0024285714285714284,0.3652,0.9383,9.33,2_7
4040,0,0,Aluminum,0.405,0.07,0.5656,0.1,73.0,0.042,0.035,0.045,0.04275,0.022,0.0165,0.0318,0.015,0.0577,0.06,0.0375,73.5,0.16,0.55,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.35,0.009,0.005268999999999999,0.002463,0.006816,0.0015689999999999999,0.004097,0.0009939999999999999,0.002884,0.651463,0.018340000000000002,-0.03611,0.02228,-0.0195,0.002575,-0.007087,0.005800000000000001,0.4725,0.9814,2.76,3_5
4041,1,1,Steel,0.475,0.035,0.5152,0.04,67.0,0.045,0.0286,0.035,0.0365,0.01875,0.0113,0.029,0.015,0.045,0.015,0.04,72.0,0.1358,0.545,0.07,0.12,0.016,0.018,0.33,0.37,0.0125,0.005867,0.0063219999999999995,0.006722,0.0038729999999999997,0.004705,0.001813,0.006229999999999999,0.645115,-0.002763,0.0067090000000000006,-0.002932,0.003655,0.0008107999999999999,-0.0037555,0.0021500000000000035,1.66,1.4709999999999999,9.35,2_7
4042,0,0,Aluminum,0.41,0.07200000000000001,0.63,0.06,75.0,0.04,0.0286,0.046,0.0365,0.026,0.014,0.028,0.015,0.0461,0.0324,0.0324,73.5,0.223,0.575,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.35,0.009,0.009522,0.002348,0.000671,0.006212,0.00054228,0.000572,0.0026320000000000002,0.6614770000000001,0.04546,-0.08717000000000001,0.05314,-0.05125,0.0021420000000000002,-0.01916,0.007428571428571422,0.2032,0.5347,1.62,3_5
4043,1,1,Steel,0.415,0.07,0.5944,0.04,72.50034000000001,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0481,0.0537,0.0292,73.0,0.185,0.555,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.001895,0.003314,0.008232,0.00274,0.003814,0.002532,0.007259000000000001,0.657864,0.007142,-0.01409,0.008495,-0.007876000000000001,0.0005878999999999999,-0.002886,0.0015428571428571431,0.5992,1.63,9.65,2_7
4046,1,0,Steel,0.435,0.065,0.5995,0.13,74.0,0.04,0.0286,0.05,0.0365,0.02335,0.013,0.0349,0.015,0.047,0.13,0.0298,69.0,0.12,0.46,0.073,0.135,0.016,0.01775912247474788,0.33,0.35,0.009,0.002345,0.003065,0.000807,0.00096358,0.005174,0.00197,0.004190999999999999,0.74551,0.01968,-0.038169999999999996,0.02309,-0.02095,0.001159,-0.00762,0.0025428571428571457,0.3152,0.8643,6.42,2_7
4048,1,1,Aluminum,0.6,-0.085,0.5656,0.2,65.5,0.04,0.0286,0.040999999999999995,0.0365,0.022,0.022,0.033,0.015,0.0462,0.212,0.061,63.5,0.16,0.5318,0.12,0.256,0.022,0.022,0.33,0.35,0.012,0.0011330000000000001,0.0008300000000000001,0.000659,0.00067336,0.004411,0.0018449999999999999,0.001557,0.6075119999999999,-0.04057,0.07261000000000001,-0.03352,0.03161,0.007558,-0.020495,0.028642857142857137,0.3293,0.4116,1.72,3_5
4049,1,1,Steel,0.426,0.067,0.581,0.035,73.0,0.04,0.0286,0.05,0.0365,0.022,0.0134,0.029,0.015,0.0548,0.0369,0.0302,72.0,0.1318,0.55,0.068,0.135,0.016,0.018,0.33,0.35,0.009,0.001946,0.001025,0.009613,0.001946,0.002313,0.00618,0.0024230000000000002,0.677609,0.01179,-0.022019999999999998,0.013969999999999998,-0.01132,0.001418,-0.0039445,0.0027785714285714315,0.4529,1.319,7.55,2_7
4050,1,1,Steel,0.5,-0.057,0.556,0.045,66.0,0.04,0.0286,0.0413,0.0365,0.02335,0.013,0.0318,0.015,0.0368,0.0457,0.0348,66.0,0.2431,0.6,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.008909,0.006215999999999999,0.002416,0.0050799999999999994,0.006037,0.003135,0.006037,0.602444,-0.002131,0.004554,-0.001865,0.002621,0.0004314,-0.0032430000000000002,0.0014571428571428585,2.134,1.617,10.46,2_7
4051,0,0,Aluminum,0.4,0.057,0.5249,0.045,75.0,0.04,0.036000000000000004,0.05,0.04578,0.02335,0.013,0.0318,0.015,0.0638,0.0432,0.0341,73.0,0.11,0.48,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.35,0.009,0.001739,0.005347,0.0019089999999999999,0.0044340000000000004,0.0061530000000000005,0.0075959999999999995,0.003991,0.6419600000000001,0.01556,-0.029869999999999997,0.01832,-0.01487,0.001247,-0.005053,0.00307142857142857,0.4165,1.214,3.1,3_5
4052,1,1,Titanium,0.425,0.07,0.5770000000000001,0.0505,74.0000202554444,0.04,0.0286,0.055999999999999994,0.0365,0.025,0.016,0.0318,0.015,0.055,0.0439,0.025,72.0,0.1503,0.5,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.008154,0.001282,0.001441,0.002304,0.00061139,0.003165,0.00052511,0.6587609999999999,0.05775,-0.1078,0.0679,-0.057420000000000006,0.0033799999999999998,-0.02035,0.006571428571428551,0.3985,1.1440000000000001,2.65,3_2
4053,1,1,Aluminum,0.425,0.08,0.5656,0.045,72.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0492,0.0488,0.0288,73.0,0.1449,0.5148,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.001808,0.00078,0.000589,0.00075834,0.004665,0.0006219999999999999,0.001263,0.659609,0.0957,-0.1949,0.1177,-0.1037,0.0068200000000000005,-0.037095,0.016071428571428535,0.1192,0.3231,1.04,3_5
4054,0,1,Aluminum,0.457,0.03,0.6579999999999999,0.045,76.0,0.04,0.0385,0.059000000000000004,0.0365,0.03,0.0215,0.035,0.015,0.04,0.0875,0.0283,64.5,0.17,0.52,0.068,0.142,0.015848936170212168,0.018,0.33,0.35,0.009,0.0023539999999999998,0.001402,0.001019,0.008779,0.001504,0.006968000000000001,0.00072817,0.7995979999999999,-0.020659999999999998,0.03925,-0.02157,0.02384,0.0034990000000000004,-0.03741,0.005428571428571405,0.6175,0.3964,2.54,3_5
4055,0,0,Steel,0.43,0.065,0.528,0.06,73.49999998763374,0.04,0.0286,0.038,0.0365,0.02335,0.013,0.0318,0.015,0.0443,0.0503,0.0399,72.5,0.1941,0.5503,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.35,0.009,0.003438,0.002078,0.004145,0.001472,0.00628,0.003005,0.009241,0.644048,0.007378,-0.0192,0.009089,-0.0111,0.0008386000000000001,-0.004168,0.0019571428571428565,0.4284,1.075,8.65,1_19
4057,1,1,Steel,0.39712,0.047,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0473,0.047,0.0335,73.0,0.1207,0.56,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.0020329999999999997,0.0051909999999999994,0.0057,0.005291,0.001873,0.0027170000000000002,0.004168,0.646273,-0.002671,0.004864,-0.002911,0.0026260000000000003,0.0005287000000000001,-0.0027015,0.0014500000000000003,1.643,1.475,7.98,2_7
4059,1,1,Steel,0.44799999999999995,0.065,0.6486,0.045,72.5,0.04,0.03015,0.037000000000000005,0.03625,0.02125,0.0118,0.0286,0.01,0.0432,0.04,0.0448,72.0,0.214,0.6,0.068,0.13,0.014,0.018,0.37,0.372,0.007,0.0041789999999999996,0.002338,0.00079,0.005312,0.00074924,0.002373,0.0036799999999999997,0.661035,0.013590000000000001,-0.02502,0.01573,-0.01344,0.0009946,-0.005282,0.002414285714285712,0.3728,1.038,5.64,2_7
4060,1,1,Steel,0.41,0.07,0.5656,0.02,74.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0492,0.0121,0.0265,73.0,0.1296,0.5351,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.000938,0.00058,0.001105,0.006064,0.0022170000000000002,0.00122,0.005855,0.632247,0.009748999999999999,-0.0177,0.01165,-0.008778,0.001057,-0.0029585,0.0022071428571428554,0.4646,1.33,4.94,2_7
4061,1,1,Steel,0.389,0.053,0.54,0.15,75.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0287,0.015,0.0499,0.0424,0.0324,74.5,0.1391,0.5624,0.068,0.12,0.016,0.018,0.33,0.35,0.009,0.002441,0.004926,0.00098,0.00355,0.004182,0.001887,0.00742,0.6295689999999999,-0.002432,0.005457,-0.0027300000000000002,0.002911,0.00046029999999999997,-0.0032430000000000002,0.001514285714285717,1.725,1.338,7.49,2_7
4065,1,1,Titanium,0.39,0.07,0.479,0.12,74.0000202554444,0.04,0.0343,0.045,0.0365,0.045,0.0265,0.0318,0.015,0.0408,0.0159,0.0281,73.0,0.0957,0.487,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.001387,0.004542,0.008036,0.0017530000000000002,0.002972,0.00055431,0.002644,0.6371760000000001,0.01407,-0.03228,0.017159999999999998,-0.01756,0.0003012,-0.0064329999999999995,0.001185714285714288,0.8624,2.242,5.82,1_19
4067,1,1,Aluminum,0.405,0.07,0.53,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0492,0.0474,0.033,72.0,0.1145,0.55,0.068,0.12,0.016,0.018,0.33,0.35,0.009,0.005398,0.001784,0.007702,0.001159,0.006751999999999999,0.003326,0.002411,0.645957,0.03277,-0.06671,0.03985,-0.03457,0.003005,-0.01213,0.007285714285714285,0.2936,0.8152,2.61,3_5
4068,1,1,Aluminum,0.42,0.061,0.63,0.08,68.9,0.044000000000000004,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.044,0.08,0.028,68.4,0.0995,0.47,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.0007440000000000001,0.0053159999999999995,0.001433,0.00061723,0.0009406000000000001,0.003655,0.00089759,0.726593,0.115,-0.1828,0.1326,-0.09158999999999999,0.003985,-0.031634999999999996,0.012214285714285686,0.1227,0.329,1.7,3_5
4069,1,1,Steel,0.415,0.07200000000000001,0.5866,0.045,73.001,0.046,0.0309,0.0413,0.04175,0.0205,0.0125,0.033,0.015,0.052,0.0392,0.0359,72.5,0.213,0.58,0.068,0.12,0.016,0.018,0.33,0.35,0.009,0.005151,0.001066,0.0011300000000000001,0.00076028,0.002527,0.001032,0.00056496,0.680453,0.03057,-0.06906,0.03758,-0.04119,0.0027530000000000002,-0.01576,0.006142857142857127,0.2015,0.4348,3.54,2_7
4070,1,1,Steel,0.41,0.07,0.5656,0.02,74.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0495,0.0125,0.0256,73.0,0.12,0.51,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.001186,0.000617,0.005314,0.0039030000000000002,0.0033619999999999995,0.006164,0.001454,0.6293979999999999,0.01125,-0.01944,0.013340000000000001,-0.009493999999999999,0.001565,-0.0031845,0.0026928571428571405,0.4575,1.36,5.7,2_7
4071,0,0,Titanium,0.4,0.078,0.5656,0.139,75.50002376309689,0.04,0.0525,0.04,0.085,0.03385,0.013,0.06,0.015,0.0347,0.03,0.0384,72.5,0.1357,0.5455,0.068,0.12,0.015848936170212168,0.01775912247474788,0.33,0.35,0.009,0.00263,0.001495,0.005932,0.002381,0.007696,0.001143,0.00066699,0.6437579999999999,0.007072,-0.013630000000000001,0.008662000000000001,-0.0065840000000000004,0.001326,-0.0023655,0.002278571428571427,0.9634,2.841,4.6,1_19
4072,0,0,Titanium,0.4,0.07,0.5345,0.16,88.00001479634801,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0499,0.03,0.019,73.0,0.1254,0.546,0.068,0.13,0.015848936170212168,0.01775912247474788,0.33,0.35,0.009,0.007318000000000001,0.002534,0.000724,0.00089562,0.004536,0.002959,0.00096782,0.662772,0.06182000000000001,-0.1287,0.07497999999999999,-0.07023,0.002745,-0.025705,0.007642857142857153,0.3438,0.972,2.21,1_19
4074,1,1,Steel,0.40504,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0489,0.0461,0.0357,73.0,0.1194,0.6161,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.0019399999999999999,0.001336,0.0037409999999999995,0.0016420000000000002,0.0025989999999999997,0.000926,0.001073,0.661434,0.02047,-0.0383,0.02453,-0.01958,0.001565,-0.006814000000000001,0.003914285714285707,0.3326,0.9522,4.19,2_7
4075,1,1,Steel,0.42,0.07,0.56,0.045,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0365,0.0322,0.0257,72.5,0.149,0.57,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.009493999999999999,0.000892,0.001181,0.00079439,0.005327,0.001784,0.0014529999999999999,0.660407,0.0234,-0.04949,0.02828,-0.027489999999999997,0.001861,-0.010069,0.004157142857142851,0.2322,0.6071,4.38,2_7
4076,1,1,Steel,0.42,0.07,0.56,0.045,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0365,0.0322,0.0257,72.5,0.149,0.57,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.002583,0.00295,0.003953,0.00050478,0.003385,0.000826,0.00068931,0.660407,0.02307,-0.048589999999999994,0.027839999999999997,-0.02708,0.001573,-0.009905,0.005071428571428575,0.2143,0.5288,4.85,2_7
4077,1,1,Steel,0.405,0.07,0.62,0.04,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0324,0.017,0.0233,73.5,0.20800000000000002,0.64,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.004823,0.002515,0.0034,0.005054,0.00056744,0.00084,0.004944,0.6879930000000001,0.0101,-0.02089,0.0119,-0.01269,0.0006476,-0.00486,0.002057142857142857,0.4281,1.1840000000000002,6.98,2_7
4078,1,1,Steel,0.425,0.065,0.6,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0452,0.0224,0.034,70.0,0.1818,0.58,0.068,0.142,0.016,0.018,0.33,0.35,0.009,0.002393,0.0027660000000000002,0.001523,0.001883,0.00063882,0.002617,0.00076139,0.650991,0.025259999999999998,-0.04768,0.02951,-0.02597,0.001343,-0.0093605,0.003021428571428582,0.258,0.7192,4.4,2_7
4079,1,1,Steel,0.4326,0.059000000000000004,0.622,0.022000000000000002,74.0,0.04,0.0286,0.05,0.0365,0.02335,0.013,0.0318,0.015,0.0351,0.0156,0.0183,69.8,0.1297,0.4856,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.0038810000000000003,0.00144,0.002075,0.00514,0.003098,0.0008960000000000001,0.001159,0.697968,0.02444,-0.04072,0.027630000000000002,-0.02181,0.001575,-0.0077005,0.0037071428571428594,0.2693,0.6939,4.26,2_7
4080,1,1,Steel,0.43,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0338,0.012,0.0239,72.0,0.1284,0.56,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.006095000000000001,0.000857,0.0009609999999999999,0.002077,0.001145,0.00914,0.001685,0.659212,0.02044,-0.04065,0.024390000000000002,-0.021519999999999997,0.001594,-0.00762,0.003200000000000003,0.2879,0.7989,6.1,2_7
4084,1,0,Aluminum,0.381,0.055,0.4939,0.1,75.0,0.04,0.038,0.045,0.05,0.025,0.016,0.03,0.015,0.01,0.025,0.035,72.0,0.1,0.5,0.068,0.12,0.016,0.01775912247474788,0.33,0.35,0.01,0.004231,0.0029100000000000003,0.008148,0.00265,0.0019089999999999999,0.001115,0.0038079999999999998,0.590144,0.00782,-0.01661,0.009387000000000001,-0.008776,0.0009896,-0.0031935,0.002935714285714288,0.6086,1.931,2.99,3_5
4085,1,1,Aluminum,0.41,0.0523,0.5656,0.045,73.5,0.04,0.0286,0.045,0.0365,0.0255,0.013,0.035,0.015,0.0479,0.0501,0.0312,73.0,0.19,0.5601,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.0022960000000000003,0.001524,0.00082,0.001092,0.003058,0.0008539999999999999,0.002364,0.6560630000000001,-0.01351,0.030539999999999998,-0.0148,0.01867,0.0029739999999999996,-0.026015,0.008500000000000025,0.5284,0.3664,1.49,3_5
4086,1,1,Titanium,0.405,0.07,0.5656,0.07,73.0,0.04,0.03005,0.045,0.03948,0.02335,0.013,0.0318,0.015,0.0513,0.0312,0.0265,73.0,0.15,0.5,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.006737000000000001,0.002323,0.0009429999999999999,0.008974,0.00466,0.0005099999999999999,0.00066796,0.642139,0.05407000000000001,-0.1013,0.06306,-0.055420000000000004,0.002362,-0.019549999999999998,0.007428571428571398,0.3456,1.07,2.38,2_7
4088,1,1,Steel,0.435,0.024,0.5656,0.05,73.35,0.04,0.0286,0.038,0.0365,0.02335,0.013,0.029,0.015,0.0366,0.0243,0.0303,73.29818,0.1422,0.5479999999999999,0.068,0.13,0.016,0.018,0.33,0.35,0.009,0.007673999999999999,0.005778,0.009093,0.001726,0.004572,0.00912,0.009014,0.642035,-0.002039,0.003943,-0.002101,0.002207,0.0005511,-0.0023940000000000003,0.001428571428571429,2.18,1.8359999999999999,12.65,2_7
